source,year,month,main_item,item,amount_thousand_try
expense_detail,2023,5,B. Faiz Giderleri,B. Faiz Giderleri,102714450.03884
expense_detail,2023,6,B. Faiz Giderleri,B. Faiz Giderleri,37374744.03341002
expense_detail,2023,7,B. Faiz Giderleri,B. Faiz Giderleri,37707379.58185999
expense_detail,2023,8,B. Faiz Giderleri,B. Faiz Giderleri,87149390.92387
expense_detail,2023,9,B. Faiz Giderleri,B. Faiz Giderleri,70763551.98146
expense_detail,2023,10,B. Faiz Giderleri,B. Faiz Giderleri,66810182.393679984
expense_detail,2023,11,B. Faiz Giderleri,B. Faiz Giderleri,94608081.62245
expense_detail,2023,12,B. Faiz Giderleri,B. Faiz Giderleri,42332404.82023998
expense_detail,2023,1,B. Faiz Giderleri,-Tahvil Faizi,12005964.48216
expense_detail,2023,2,B. Faiz Giderleri,-Tahvil Faizi,10394861.65968
expense_detail,2023,3,B. Faiz Giderleri,-Tahvil Faizi,23188976.68015
expense_detail,2023,4,B. Faiz Giderleri,-Tahvil Faizi,15786347.0462
expense_detail,2023,5,B. Faiz Giderleri,-Tahvil Faizi,86734135.40897
expense_detail,2023,6,B. Faiz Giderleri,-Tahvil Faizi,13498956.807070017
expense_detail,2023,7,B. Faiz Giderleri,-Tahvil Faizi,10385147.168720007
expense_detail,2023,8,B. Faiz Giderleri,-Tahvil Faizi,58119610.81031999
expense_detail,2023,9,B. Faiz Giderleri,-Tahvil Faizi,27180042.55305001
expense_detail,2023,10,B. Faiz Giderleri,-Tahvil Faizi,18567680.81726998
expense_detail,2023,11,B. Faiz Giderleri,-Tahvil Faizi,69205144.66411
expense_detail,2023,12,B. Faiz Giderleri,-Tahvil Faizi,24801933.895699978
expense_detail,2023,1,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,5924784.52554
expense_detail,2023,2,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,9857937.0343
expense_detail,2023,3,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,12982635.86492
expense_detail,2023,4,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,10255304.642439999
expense_detail,2023,5,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,5653179.385439999
expense_detail,2023,6,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,4682868.46954
expense_detail,2023,7,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,21643493.870179996
expense_detail,2023,8,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,13696594.39839001
expense_detail,2023,9,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,18383386.507200003
expense_detail,2023,10,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,14299331.831029996
expense_detail,2023,11,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,8074376.909589991
expense_detail,2023,12,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,4993769.841700003
expense_detail,2023,1,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,1385375.00778
expense_detail,2023,2,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,8674850.484059999
expense_detail,2023,3,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,2325632.1129600015
expense_detail,2023,4,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,1331746.0994599983
expense_detail,2023,5,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,4320040.468680002
expense_detail,2023,6,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,3295591.3307799995
expense_detail,2023,7,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,2291031.32415
expense_detail,2023,8,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,5744089.285530001
expense_detail,2023,9,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,2098014.5407599993
expense_detail,2023,10,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,25595041.946159996
expense_detail,2023,11,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,5308479.221030004
expense_detail,2023,12,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,3510889.492370002
ministries,2023,1,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,459997.31536
ministries,2023,2,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,328760.30594999995
ministries,2023,3,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,383565.35741000006
ministries,2023,4,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,433668.5723600001
ministries,2023,5,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,298662.6988599999
ministries,2023,6,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,377974.2823499995
ministries,2023,7,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,616781.4106100006
ministries,2023,8,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,408516.0578800002
ministries,2023,9,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,532476.0102899997
ministries,2023,10,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,702153.1657699998
ministries,2023,11,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,431180.0812700009
ministries,2023,12,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,728624.4134299988
ministries,2023,1,Genel Bütçeli İdareler,Cumhurbaşkanlığı,247618.93354
ministries,2023,2,Genel Bütçeli İdareler,Cumhurbaşkanlığı,470729.15454
ministries,2023,3,Genel Bütçeli İdareler,Cumhurbaşkanlığı,289793.91614999995
ministries,2023,4,Genel Bütçeli İdareler,Cumhurbaşkanlığı,198560.29748000007
ministries,2023,5,Genel Bütçeli İdareler,Cumhurbaşkanlığı,316830.83868000004
ministries,2023,6,Genel Bütçeli İdareler,Cumhurbaşkanlığı,647646.6675599997
ministries,2023,7,Genel Bütçeli İdareler,Cumhurbaşkanlığı,845009.61815
ministries,2023,8,Genel Bütçeli İdareler,Cumhurbaşkanlığı,509969.9665000001
ministries,2023,9,Genel Bütçeli İdareler,Cumhurbaşkanlığı,962221.3030700004
ministries,2023,10,Genel Bütçeli İdareler,Cumhurbaşkanlığı,1052378.6941499999
ministries,2023,11,Genel Bütçeli İdareler,Cumhurbaşkanlığı,947647.4691399997
ministries,2023,12,Genel Bütçeli İdareler,Cumhurbaşkanlığı,1369104.635760001
ministries,2023,1,Genel Bütçeli İdareler,Anayasa Mahkemesi,19836.6582
ministries,2023,2,Genel Bütçeli İdareler,Anayasa Mahkemesi,23121.06264
ministries,2023,3,Genel Bütçeli İdareler,Anayasa Mahkemesi,22073.038969999994
ministries,2023,4,Genel Bütçeli İdareler,Anayasa Mahkemesi,19854.63465
ministries,2023,5,Genel Bütçeli İdareler,Anayasa Mahkemesi,21183.329090000014
ministries,2023,6,Genel Bütçeli İdareler,Anayasa Mahkemesi,23327.17925999999
ministries,2023,7,Genel Bütçeli İdareler,Anayasa Mahkemesi,23421.229460000002
ministries,2023,8,Genel Bütçeli İdareler,Anayasa Mahkemesi,25186.22099
ministries,2023,9,Genel Bütçeli İdareler,Anayasa Mahkemesi,25752.295779999986
ministries,2023,10,Genel Bütçeli İdareler,Anayasa Mahkemesi,23470.336770000024
ministries,2023,11,Genel Bütçeli İdareler,Anayasa Mahkemesi,27423.681469999952
ministries,2023,12,Genel Bütçeli İdareler,Anayasa Mahkemesi,34800.941109999985
ministries,2023,1,Genel Bütçeli İdareler,Yargıtay,117637.35698999999
ministries,2023,2,Genel Bütçeli İdareler,Yargıtay,104916.96498000003
ministries,2023,3,Genel Bütçeli İdareler,Yargıtay,108997.78013999996
ministries,2023,4,Genel Bütçeli İdareler,Yargıtay,110723.59719000006
ministries,2023,5,Genel Bütçeli İdareler,Yargıtay,91617.99160999997
ministries,2023,6,Genel Bütçeli İdareler,Yargıtay,157437.30402999988
ministries,2023,7,Genel Bütçeli İdareler,Yargıtay,143572.6623600002
ministries,2023,8,Genel Bütçeli İdareler,Yargıtay,144175.33655999997
ministries,2023,9,Genel Bütçeli İdareler,Yargıtay,146050.28123000008
ministries,2023,10,Genel Bütçeli İdareler,Yargıtay,147414.67357999994
ministries,2023,11,Genel Bütçeli İdareler,Yargıtay,168994.51002999977
ministries,2023,12,Genel Bütçeli İdareler,Yargıtay,139810.88746999996
ministries,2023,1,Genel Bütçeli İdareler,Danıştay,72324.00958
ministries,2023,2,Genel Bütçeli İdareler,Danıştay,74107.76286999999
ministries,2023,3,Genel Bütçeli İdareler,Danıştay,77432.21969000003
ministries,2023,4,Genel Bütçeli İdareler,Danıştay,75801.15054999999
ministries,2023,5,Genel Bütçeli İdareler,Danıştay,74666.29567000002
ministries,2023,6,Genel Bütçeli İdareler,Danıştay,86640.10871999996
ministries,2023,7,Genel Bütçeli İdareler,Danıştay,95564.05691999994
ministries,2023,8,Genel Bütçeli İdareler,Danıştay,92919.44680000003
ministries,2023,9,Genel Bütçeli İdareler,Danıştay,119176.07409000013
ministries,2023,10,Genel Bütçeli İdareler,Danıştay,106170.01792999986
ministries,2023,11,Genel Bütçeli İdareler,Danıştay,94423.49598
ministries,2023,12,Genel Bütçeli İdareler,Danıştay,82074.46893000009
ministries,2023,1,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,34051.91014
ministries,2023,2,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,27495.4554
ministries,2023,3,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,27772.787439999986
ministries,2023,4,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,29337.55737000001
ministries,2023,5,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,26845.790569999997
ministries,2023,6,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,40523.13188
ministries,2023,7,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,38779.55153
ministries,2023,8,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,38792.308890000015
ministries,2023,9,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,36846.40159999998
ministries,2023,10,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,38342.70724999998
ministries,2023,11,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,42670.542270000034
ministries,2023,12,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,49607.19347000006
ministries,2023,1,Genel Bütçeli İdareler,Sayıştay,99318.61623
ministries,2023,2,Genel Bütçeli İdareler,Sayıştay,76728.39435999999
ministries,2023,3,Genel Bütçeli İdareler,Sayıştay,92913.38548000003
ministries,2023,4,Genel Bütçeli İdareler,Sayıştay,82448.73547999992
ministries,2023,5,Genel Bütçeli İdareler,Sayıştay,80662.95645000011
ministries,2023,6,Genel Bütçeli İdareler,Sayıştay,155327.16325999988
ministries,2023,7,Genel Bütçeli İdareler,Sayıştay,121468.63249999995
ministries,2023,8,Genel Bütçeli İdareler,Sayıştay,118347.83191000018
ministries,2023,9,Genel Bütçeli İdareler,Sayıştay,112576.40458000009
ministries,2023,10,Genel Bütçeli İdareler,Sayıştay,125881.98161999974
ministries,2023,11,Genel Bütçeli İdareler,Sayıştay,130742.19226000016
ministries,2023,12,Genel Bütçeli İdareler,Sayıştay,153512.0570400001
ministries,2023,1,Genel Bütçeli İdareler,Adalet Bakanlığı,7035852.105880001
ministries,2023,2,Genel Bütçeli İdareler,Adalet Bakanlığı,6345601.717990001
ministries,2023,3,Genel Bütçeli İdareler,Adalet Bakanlığı,6896574.80642
ministries,2023,4,Genel Bütçeli İdareler,Adalet Bakanlığı,7522908.621319998
ministries,2023,5,Genel Bütçeli İdareler,Adalet Bakanlığı,6579666.82144
ministries,2023,6,Genel Bütçeli İdareler,Adalet Bakanlığı,8965874.263660006
ministries,2023,7,Genel Bütçeli İdareler,Adalet Bakanlığı,8945343.955819987
ministries,2023,8,Genel Bütçeli İdareler,Adalet Bakanlığı,10280344.333220005
ministries,2023,9,Genel Bütçeli İdareler,Adalet Bakanlığı,9332548.73403
ministries,2023,10,Genel Bütçeli İdareler,Adalet Bakanlığı,9492722.957100004
ministries,2023,11,Genel Bütçeli İdareler,Adalet Bakanlığı,9933429.73793
ministries,2023,12,Genel Bütçeli İdareler,Adalet Bakanlığı,12134820.584979996
ministries,2023,1,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,17322226.18845
ministries,2023,2,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,12303667.68953
ministries,2023,3,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,14962790.186719999
ministries,2023,4,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,15804205.967660002
ministries,2023,5,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,16790531.66414
ministries,2023,6,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,17403900.40878001
ministries,2023,7,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,17129919.251899987
ministries,2023,8,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,22722786.1681
ministries,2023,9,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,23825116.31591001
ministries,2023,10,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,22048383.08211997
ministries,2023,11,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,23596785.862780035
ministries,2023,12,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,35783207.507529974
ministries,2023,1,Genel Bütçeli İdareler,İçişleri Bakanlığı,2585140.0283299997
ministries,2023,2,Genel Bütçeli İdareler,İçişleri Bakanlığı,2603215.88431
ministries,2023,3,Genel Bütçeli İdareler,İçişleri Bakanlığı,3277669.3725000005
ministries,2023,4,Genel Bütçeli İdareler,İçişleri Bakanlığı,3233664.1626399998
ministries,2023,5,Genel Bütçeli İdareler,İçişleri Bakanlığı,3616128.7991000004
ministries,2023,6,Genel Bütçeli İdareler,İçişleri Bakanlığı,2874271.4778499994
ministries,2023,7,Genel Bütçeli İdareler,İçişleri Bakanlığı,5422423.709349997
ministries,2023,8,Genel Bütçeli İdareler,İçişleri Bakanlığı,4499790.394980006
ministries,2023,9,Genel Bütçeli İdareler,İçişleri Bakanlığı,4507842.089809995
ministries,2023,10,Genel Bütçeli İdareler,İçişleri Bakanlığı,4478213.110389996
ministries,2023,11,Genel Bütçeli İdareler,İçişleri Bakanlığı,4542078.277120002
ministries,2023,12,Genel Bütçeli İdareler,İçişleri Bakanlığı,9631785.566450007
ministries,2023,1,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1080757.36354
ministries,2023,2,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1404053.8137599996
ministries,2023,3,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1039321.4021000005
ministries,2023,4,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1107151.0599000007
ministries,2023,5,Genel Bütçeli İdareler,Dışişleri Bakanlığı,968932.9389399998
ministries,2023,6,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1195087.559009999
ministries,2023,7,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1243760.7160400003
ministries,2023,8,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1591729.97609
ministries,2023,9,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1388252.187830001
ministries,2023,10,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1465314.7076399997
ministries,2023,11,Genel Bütçeli İdareler,Dışişleri Bakanlığı,1621153.2441700008
ministries,2023,12,Genel Bütçeli İdareler,Dışişleri Bakanlığı,3198285.3196600005
ministries,2023,1,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,122272144.12151001
ministries,2023,2,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,161635606.70205992
ministries,2023,3,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,138673715.42064005
ministries,2023,4,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,167456585.1537801
ministries,2023,5,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,231932519.27594984
ministries,2023,6,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,253073959.04961014
ministries,2023,7,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,196143568.3453498
ministries,2023,8,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,253242244.37113
ministries,2023,9,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,273064649.5957103
ministries,2023,10,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,233116231.2729199
ministries,2023,11,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,310451918.6529598
ministries,2023,12,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,317339395.9793606
ministries,2023,1,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,38142954.43116
ministries,2023,2,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,37129441.80023
ministries,2023,3,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,39802282.019140005
ministries,2023,4,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,41514702.56967002
ministries,2023,5,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,42094272.41134998
ministries,2023,6,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,46901769.074339986
ministries,2023,7,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,52143374.277009994
ministries,2023,8,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,49896192.74940002
ministries,2023,9,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,55005627.68079996
ministries,2023,10,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,59745270.84381002
ministries,2023,11,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,62042376.090979934
ministries,2023,12,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,59812498.13806999
ministries,2023,1,Genel Bütçeli İdareler,Sağlık Bakanlığı,29282302.5654
ministries,2023,2,Genel Bütçeli İdareler,Sağlık Bakanlığı,23193587.16569
ministries,2023,3,Genel Bütçeli İdareler,Sağlık Bakanlığı,23520654.465559997
ministries,2023,4,Genel Bütçeli İdareler,Sağlık Bakanlığı,27681127.278150007
ministries,2023,5,Genel Bütçeli İdareler,Sağlık Bakanlığı,23533143.95545
ministries,2023,6,Genel Bütçeli İdareler,Sağlık Bakanlığı,30642240.70935999
ministries,2023,7,Genel Bütçeli İdareler,Sağlık Bakanlığı,40941427.02511001
ministries,2023,8,Genel Bütçeli İdareler,Sağlık Bakanlığı,34347416.391660005
ministries,2023,9,Genel Bütçeli İdareler,Sağlık Bakanlığı,35048534.92375001
ministries,2023,10,Genel Bütçeli İdareler,Sağlık Bakanlığı,42497652.84850997
ministries,2023,11,Genel Bütçeli İdareler,Sağlık Bakanlığı,46067486.99449003
ministries,2023,12,Genel Bütçeli İdareler,Sağlık Bakanlığı,47613782.45392007
ministries,2023,1,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,14501984.22593
ministries,2023,2,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,14489700.980620002
